abstract,author,doi,url,publication month,publication year,title,publisher,crossref_field,semantic_field,label
,"['Pascual Restrepo', 'Daron Acemoglu']",10.1257/jep.33.2.3,http://dx.doi.org/10.1257/jep.33.2.3,5,2019,Automation and New Tasks: How Technology Displaces and Reinstates Labor,Journal of Economic Perspectives,,,Labor Economics
,"['Christopher Rauh', 'Marta Golin', 'Teodora Boneva', 'Abi Adams-Prassl', 'Christopher Rauh', 'Marta Golin', 'Teodora Boneva', 'Abi Adams-Prassl']",,https://www.econ.cam.ac.uk/research-files/repec/cam/pdf/cwpe2037.pdf,,2020,The Impact of the Coronavirus Lockdown on Mental Health: Evidence from the US,,,,Labor Economics
,"['Christopher Rauh', 'Marta Golin', 'Teodora Boneva', 'Abigail Adams-Prassl']",,http://ftp.iza.org/dp13183.pdf,4,2020,Inequality in the Impact of the Coronavirus Shock: Evidence from Real Time Surveys,,,,Labor Economics
,"['Radmila Jovanović', 'Sanja Pavlović']",10.5937/turizam25-27553,https://aseestant.ceon.rs/index.php/turizam/article/view/27553,1,2021,Geographical index of concentration as an indicator of the spatial distribution of tourist attractions in Belgrade,Turizam,,,Geography
,"['Mirjana Devedzic', 'Sanja Pavlovic', 'Darío César Sánchez', 'Radmila Jovanovic']",10.4067/s0718-34022018000200211,http://dx.doi.org/10.4067/S0718-34022018000200211 ,9,2018,Principios de sostenibilidad en clusters de turismo rural: los casos del Alto y el Bajo Danubio en Serbia,Revista de geografía Norte Grande,,,Geography
,"['Jovanović, R', 'Stojkovic, D', 'Popovic, S']",doi 10.1007/978-3-030-74701-5,https://www.springer.com/gp/book/9783030747008,,,"Services: Finance, Trade and Tourism",Springer,,,Geography
,"['Rachel Jamieson', 'Christopher H. Vane', 'Michael A. Ellis', 'Christopher P. Kendrick', 'Victoria L. Peck', 'Robert W.O’B Knox', 'Melanie J. Leng', 'James B. Riding', 'Michael H. Stephenson', 'Sev Kender']",10.1016/j.epsl.2012.08.011,,11,2012,Marine and terrestrial environmental changes in NW Europe preceding carbon release at the Paleocene–Eocene transition,,,,Physical and Environmental Geography
,"['Kent Larson', 'Arnaud Grignard', 'Luis Alonso', 'Zhekun Xiong', 'Ronan Doorley', 'Ariel Noyman']",10.1177/2399808319840668,https://dam-prod.media.mit.edu/x/2019/11/17/2399808319840668.pdf,9,2019,Reversed urbanism: Inferring urban performance through behavioral patterns in temporal telecom data,Environment and Planning B: Urban Analytics and City Science,,,Geographic Information Sciences
,"['Ricardo, Muñoz', 'Rios, A. Sebastian']",10.1016/j.compenvurbsys.2016.08.007,https://doi.org/10.1016/j.compenvurbsys.2016.08.007,,2017,"Land Use detection with cell phone data using topic models: Case Santiago, Chile","Computers, Environment and Urban Systems",,,Geographic Information Sciences
,"['Sekimoto, Yoshihide ', 'Lwin, Ko Ko', 'Aung, Thiri']",,https://www.jstage.jst.go.jp/article/easts/13/0/13_1114/_pdf/-char/ja,12,2019,Identification and Classification of Land Use Types in Yangon City by Using Mobile Call Detail Records (CDRs) Data,Journal of the Eastern Asia Society for Transportation Studies,,,Geographic Information Sciences
,"['Chenghu Zhou', 'Ting Li', 'Shih-Lung Shaw', 'Carlo Ratti', 'Stanislav Sobolevsky', 'Tao Pei']",10.1080/13658816.2014.913794,,5,2014,A new insight into land use classification based on aggregated mobile phone data,International Journal of Geographical Information Science,,,Geographic Information Sciences
,"['Apostolos N. Papadopoulos', 'Vladimir Crnojević', 'Minučer Mesaroš', 'Sanja Brdar', 'Olivera Novović']",10.3390/ijgi9030140,,2,2020,Uncovering the Relationship between Human Connectivity Dynamics and Land Use,ISPRS International Journal of Geo-Information,,,Geographic Information Sciences
,"['Matt Duckham', 'Susanne Bleisch', 'Ingrid Burfurd', 'Christoph Kinkeldey', 'Lisa Cheong']",10.1080/13658816.2019.1701677,,12,2019,Evaluating the impact of visualization of risk upon emergency route-planning,International Journal of Geographical Information Science,,,Geographic Information Sciences
,"['Jochen Schiewe', 'Maria Riveiro', 'Alan M. MacEachren', 'Christoph Kinkeldey']",10.1080/15230406.2015.1089792,,9,2015,"Evaluating the effect of visually represented geodata uncertainty on decision-making: systematic review, lessons learned, and recommendations",Cartography and Geographic Information Science,,,Geographic Information Sciences
,"['Jochen Schiewe', 'Alan M. MacEachren', 'Christoph Kinkeldey']",10.1179/1743277414y.0000000099,,9,2014,How to Assess Visual Communication of Uncertainty? A Systematic Review of Geospatial Uncertainty Visualisation User Studies,The Cartographic Journal,,,Geographic Information Sciences
,"['M. Lee', 'K. Almeman']",10.1109/ICCSPA.2013.6487247,,,2013,Automatic building of Arabic multi dialect text corpora by bootstrapping dialect words,"2013 1st International Conference on Communications, Signal Processing, and their Applications (ICCSPA)",,,Linguistics
,"['Dirk Goldhahn', 'U. Quasthoff', 'Faisal Alshargi', 'Thomas Eckart']",,,,2014,Large Arabic Web Corpora of High Quality : The Dimensions Time and Origin,,,,Linguistics
,"['M. Nagi', 'S. Alansary']",10.3115/v1/W14-3602,,,2014,"The International Corpus of Arabic: Compilation, Analysis and Evaluation",ANLP@EMNLP,,,Linguistics
,"['Vít Suchomel', 'A. Kilgarriff', 'Nizar Habash', 'Yonatan Belinkov', 'T. Arts']",10.1016/J.JKSUCI.2014.06.009,,,2014,arTenTen: Arabic Corpus and Word Sketches,J. King Saud Univ. Comput. Inf. Sci.,,,Linguistics
,Xiaofei Lu,,https://www.researchgate.net/publication/266707568_Computational_Methods_for_Corpus_Annotation_and_Analysis,1,2014,DOI:10.1007/978-94-017-8645-4,ISBN: 978-94-017-8644-7,,,Applied Linguistics
,Robert M. DeKeyser,10.1017/s0272263100004022,http://dx.doi.org/10.1017/S0272263100004022,12,2000,THE ROBUSTNESS OF CRITICAL PERIOD EFFECTS IN SECOND LANGUAGEACQUISITION,Studies in Second Language Acquisition,,,Applied Linguistics
,Robert M. DeKeyser,10.1017/s0272263100004022,http://dx.doi.org/10.1017/S0272263100004022,12,2000,THE ROBUSTNESS OF CRITICAL PERIOD EFFECTS IN SECOND LANGUAGEACQUISITION,Studies in Second Language Acquisition,,,Applied Linguistics
,"['Michelle Molis', 'David Birdsong']",10.1006/jmla.2000.2750,http://dx.doi.org/10.1006/jmla.2000.2750,2,2001,On the Evidence for Maturational Constraints in Second-Language Acquisition,Journal of Memory and Language,,,Applied Linguistics
,Robert M. DeKeyser,10.1017/s0272263100004022,http://dx.doi.org/10.1017/S0272263100004022,12,2000,THE ROBUSTNESS OF CRITICAL PERIOD EFFECTS IN SECOND LANGUAGEACQUISITION,Studies in Second Language Acquisition,,,Applied Linguistics
,Ellen Bialystok,10.1017/s0272263102003054,,7,2002,ON THE RELIABILITY OF ROBUSTNESS: A Reply to DeKeyser,Studies in Second Language Acquisition,,,Applied Linguistics
,Robert M. DeKeyser,10.1017/s0272263100004022,http://dx.doi.org/10.1017/S0272263100004022,12,2000,THE ROBUSTNESS OF CRITICAL PERIOD EFFECTS IN SECOND LANGUAGEACQUISITION,Studies in Second Language Acquisition,,,Applied Linguistics
,"['Christoph Neuberger', 'Björn Ross', 'Milad Mirbabaie', 'Stefan Stieglitz']",10.1016/j.ijinfomgt.2017.12.002,,4,2018,"Social media analytics – Challenges in topic discovery, data collection, and data preparation",International Journal of Information Management,,,Applied Linguistics
,"['Johannes Sarnthein', 'Lukas Imbach', 'Lennart H Stieglitz', 'Pierre Mégevand', 'Vasileios Dimakopoulos']",10.7554/elife.78677,,8,2022,Information flows from hippocampus to auditory cortex during replay of verbal working memory items,eLife,,,Computational Linguistics
,"['Chikashi Nobata', 'Kiyoshi Sudo', 'Satoshi Sekine']",,https://nlp.cs.nyu.edu/publication/papers/sekine-lrec02.pdf,,2002,Extended named entity hierarchy.,LREC,,,Computational Linguistics
,"['others', 'Robert Belvin', 'Eduard Hovy', 'Craig Greenberg', 'Ann Taylor', 'Mitchell Marcus', 'Nianwen Xue', 'Martha Palmer', 'Lance Ramshaw', 'Sameer Pradhan', 'Ralph Weischedel']",,https://catalog.ldc.upenn.edu/docs/LDC2011T03/OntoNotes-Release-4.0.pdf,2,2011,Ontonotes release 4.0,"LDC2011T03, Philadelphia, Penn.: Linguistic Data Consortium",,,Computational Linguistics
,"['Adam Lopez', 'Sharon Goldwater', 'Aibek Makazhanov']",,https://arxiv.org/abs/2010.10921,10,2020,LemMED: Fast and Effective Neural Morphological Analysis with Short Context Windows,CoRR,,,Computational Linguistics
,"['Jan Hajic', 'Jana Straková', 'Milan Straka']",10.18653/v1/w19-4212,,,2019,"UDPipe at SIGMORPHON 2019: Contextualized Embeddings, Regularization with Morphological Categories, Corpora Merging","Proceedings of the 16th Workshop on Computational Research in Phonetics, Phonology, and Morphology",,,Computational Linguistics
,"['Gökhan Tür', 'Kemal Oflazer', 'Dilek Z. Hakkani-Tür']",10.1023/a:1020271707826,https://www.jstor.org/stable/pdf/30204685.pdf,11,2002,Statistical Morphological Disambiguation for Agglutinative Languages,Computers and the Humanities,,,Computational Linguistics
,,,,,,"Aggressive and Offensive Language Identification in Hindi, Bangla and English",,,,Computational Linguistics
,,,,,,Aggression-annotated Corpus of Hindi-English Code-mixed Data,,,,Computational Linguistics
,,,,,,Developing a Multilingual Annotated Corpus of Misogyny and Aggression Shiladitya,,,,Computational Linguistics
,"['Atul Kr. Ojha', 'Bornini Lahiri', 'Yogesh Dawer', 'Akash Bhagat', 'A. Bansal', 'Ritesh Kumar', 'Siddharth Singh', 'Shiladitya Bhattacharya']",,https://arxiv.org/abs/2003.07428,,2020,Developing a Multilingual Annotated Corpus of Misogyny and Aggression,TRAC,,,Computational Linguistics
,"['Veselin Stoyanov', 'Luke Zettlemoyer', 'Mike Lewis', 'Omer Levy', 'Danqi Chen', 'Mandar Joshi', 'Jingfei Du', 'Naman Goyal', 'Myle Ott', 'Yinhan Liu']",10.48550/ARXIV.1907.11692,https://arxiv.org/abs/1907.11692,,2019,RoBERTa: A Robustly Optimized BERT Pretraining Approach,,,,Computational Linguistics
,"['Zhao Jun', 'Shi Ya', 'Lin Wayne', 'Liu Zhuang']",,https://aclanthology.org/2021.ccl-1.108,8,2021,A Robustly Optimized BERT Pre-training Approach with Post-training,Proceedings of the 20th Chinese National Conference on Computational Linguistics,,,Computational Linguistics
,"['Radu Soricut', 'Piyush Sharma', 'Kevin Gimpel', 'Sebastian Goodman', 'Mingda Chen', 'Zhenzhong Lan']",,http://dblp.uni-trier.de/db/conf/iclr/iclr2020.html#LanCGGSS20,,2020,ALBERT: A Lite BERT for Self-supervised Learning of Language Representations.,ICLR,,,Computational Linguistics
,"['Gary Bader', 'Bo Wang', 'Osvald Nitski', 'John Giorgi']",10.18653/v1/2021.acl-long.72,https://aclanthology.org/2021.acl-long.72,8,2021,DeCLUTR: Deep Contrastive Learning for Unsupervised Textual Representations,Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),,,Computational Linguistics
,"['Sang-goo Lee', 'Kang Min Yoo', 'Taeuk Kim']",10.18653/v1/2021.acl-long.197,https://aclanthology.org/2021.acl-long.197,8,2021,Self-Guided Contrastive Learning for BERT Sentence Representations,Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),,,Computational Linguistics
,"['Weiran Xu', 'Wei Wu', 'Fuzheng Zhang', 'Sirui Wang', 'Rumei Li', 'Yuanmeng Yan']",10.18653/v1/2021.acl-long.393,https://aclanthology.org/2021.acl-long.393,8,2021,ConSERT: A Contrastive Framework for Self-Supervised Sentence Representation Transfer,Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),,,Computational Linguistics
,"['Ray Kurzweil', 'Brian Strope', 'Yun-hsuan Sung', 'Chris Tar', 'Steve Yuan', 'Gustavo Hernandez Abrego', 'Noah Constant', 'Jax Law', 'Mandy Guo', 'Amin Ahmad', 'Daniel Cer', 'Yinfei Yang']",10.18653/v1/2020.acl-demos.12,https://aclanthology.org/2020.acl-demos.12,7,2020,Multilingual Universal Sentence Encoder for Semantic Retrieval,Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics: System Demonstrations,,,Computational Linguistics
,"['Wei Wang', 'Naveen Arivazhagan', 'Daniel Cer', 'Yinfei Yang', 'Fangxiaoyu Feng']",10.18653/v1/2022.acl-long.62,https://aclanthology.org/2022.acl-long.62,5,2022,Language-agnostic BERT Sentence Embedding,Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),,,Computational Linguistics
,"['Tie-Yan Liu', 'Jianfeng Lu', 'Tao Qin', 'Xu Tan', 'Kaitao Song']",,,,2020,MPNet: Masked and Permuted Pre-Training for Language Understanding,Proceedings of the 34th International Conference on Neural Information Processing Systems,,,Computational Linguistics
,"['Danqi Chen', 'Xingcheng Yao', 'Tianyu Gao']",10.18653/v1/2021.emnlp-main.552,https://aclanthology.org/2021.emnlp-main.552,11,2021,SimCSE: Simple Contrastive Learning of Sentence Embeddings,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing,,,Computational Linguistics
,"['Tie-Yan Liu', 'Jianfeng Lu', 'Tao Qin', 'Xu Tan', 'Kaitao Song']",,https://proceedings.neurips.cc/paper/2020/file/c3a690be93aa602ee2dc0ccab5b7b67e-Paper.pdf,12,2020,Mpnet: Masked and permuted pre-training for language understanding,Proceedings of the 34th International Conference on Neural Information Processing systems,,,Computational Linguistics
,Niladri Sekhar Dash,10.1007/978-981-16-2960-0,http://dx.doi.org/10.1007/978-981-16-2960-0,1,2021,Language Corpora Annotation and Processing,Springer Nature Singapore Pte Ltd. 2021,,,Computational Linguistics
,"['Manabu Okumura', 'Hiroya Takamura', 'Yuta Kikuchi', 'Shun Hasegawa']",,,,2017,Japanese sentence compression with a large training dataset,Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),,,Computational Linguistics
,"['Lejian Liao', 'Dandan Song', 'Chen Hui Ong', 'Hai Leong Chieu', 'Jing Jiang', 'Liangguo Wang']",10.18653/v1/P17-1127,,,2017,Can syntax help? improving an lstm-based sentence compression model for new domains,"Proceedings of the 55th Annual Meeting of the Association for
          Computational Linguistics (Volume 1: Long Papers)",,,Computational Linguistics
,"['Mirella Lapata', 'Trevor Cohn']",,,,2013,An ive approach to sentence compression,ACM Transactions on Intelligent Systems and Technology (TIST),,,Computational Linguistics
,"['Mirella Lapata', 'Trevor Cohn']",,,,2007,Large margin synchronous generation and its application to sentence compression,Proceedings of the 2007 Joint Conference on Empirical Methods in Natural Language Processing and Computational Natural Language Learning (EMNLP-CoNLL),,,Computational Linguistics
,"['Michael Strube', 'Katja Filippova']",,,,2008,Dependency tree based sentence compression,Proceedings of the Fifth International Natural Language Generation Conference,,,Computational Linguistics
,Ryan McDonald,,,,2006,Discriminative sentence compression with soft syntactic evidence,11th conference of the European Chapter of the Association for Computational Linguistics,,,Computational Linguistics
,"['Kathleen McKeown', 'Michel Galley']",,,,2007,Lexicalized Markov grammars for sentence compression,Human Language Technologies 2007: The Conference of the North American Chapter of the Association for Computational Linguistics; Proceedings of the Main Conference,,,Computational Linguistics
,"['Bo Ma', 'Y. Cai', 'Fangyao Liu', 'Daji Ergu', 'Hongjie Deng']",10.1016/j.procs.2022.01.092,https://doi.org/10.1016/j.procs.2022.01.092,,2022,Text sentiment analysis of fusion model based on attention mechanism,Procedia Computer Science,,,Computational Linguistics
,"['Zheng Pei', 'Mingming Kong', 'Mengmeng Fan', 'Xi Wang']",10.1016/j.knosys.2022.109335,https://doi.org/10.1016/j.knosys.2022.109335,6,2022,Sentiment Lexical Strength Enhanced Self-supervised Attention Learning for sentiment analysis,Knowledge-Based Systems ,,,Computational Linguistics
,"['Azzeddine Mazroui ', 'Ibtissam Touahri']",10.1016/j.knosys.2021.107232,https://doi.org/10.1016/j.knosys.2021.107232,9,2021,Enhancement of a multi-dialectal sentiment analysis system by the detection of the implied sarcastic features,Knowledge-Based Systems,,,Computational Linguistics
,"['Lei Huang', 'Richa Bhayani', 'Alec Go']",,,1,2009,Sentiment Classification using Distant Supervision,"CS224N project report, Stanford 1.12 (2009)",,,Computational Linguistics
,"['D. Inkpen', 'Alistair Kennedy']",,,5,2006,Sentiment Classification of Movie and Product Reviews Using Contextual Valence Shifters,"Computational intelligence (0824-7935), 22 (2), p. 110.",,,Computational Linguistics
,"['Diana Inkpen', 'Alistair Kennedy']",https://doi.org/10.1111/j.1467-8640.2006.00277.x,,5,2006,SENTIMENT CLASSIFICATION OF MOVIE REVIEWS USINGCONTEXTUAL VALENCE SHIFTERS,"Computational Intelligence,Volume 22, Number 2, 2006",,,Computational Linguistics
